,lastName,firstName,Site,Text,Rating,URL
10,Finley,Allysia,wsj,"Pacific Gas and Electric Co. is getting incinerated by California politicians for shutting off power to two million residents amid heavy, dry winds. The publicly traded San Francisco-based utility has been found responsible for two dozen or so wildfires since 2016, some caused by power lines sagging from steel towers more than a century old.

The purpose of the blackouts was to avoid more damage from an aging grid that has not been adequately maintained. In January PG&E filed for chapter 11 bankruptcy to restructure tens of billions of dollars in liabilities, including for wildfire. Democrats, including Gov. Gavin Newsom, are predictably lambasting the company for prioritizing profits over safety. San Jose Mayor Sam Liccardo says he wants to turn it into a nonprofit.

Yet PG&E exemplifies the left’s “stakeholder” model, according to which businesses are accountable not only to their shareholders but also their workers, the environment and local communities and society at large. In practice, that means businesses exist to serve their political overlords.

Utilities are among the most heavily regulated businesses. In California, their rates and return on equity—that is, profits—are set by the California Public Utilities Commission and the Federal Energy Regulatory Commission. Every three years PG&E must submit funding plans to the CPUC, which holds public hearings with “stakeholders,” including customers and activist groups.

The commission and the state Legislature can also dictate energy investments. State law requires utilities to obtain 60% of their power from “renewable” sources by 2030. The commission has also ordered utilities to buy energy from homeowners with solar panels, paying them a higher rate than wholesale power providers get. Last year the commission directed PG&E to install 7,500 electric-car charging stations at apartment buildings and workplaces.",2,https://www.wsj.com/articles/stakeholder-capitalism-in-action-11571696787
11,Finley,Allysia,wsj,"The U.S. Constitution regards the 50 states as coequals, yet Sacramento seems to think California is more equal than the others. Democrats have recently sought to impose the state’s online privacy, auto emissions and corporate-diversity diktats nationwide. Businesses have no choice but to abide by the rules California makes if they want to reach the state’s 39 million residents. Applying those rules nationally makes sense for companies that want to avoid market fragmentation.

Now state lawmakers are trying to force the National Collegiate Athletic Association to do the same. Last week the Legislature in Sacramento unanimously passed the Fair Pay to Play Act, which would require large public and private universities in the state to let student athletes accept compensation for use of their names, likenesses and images.

This would violate the NCAA’s bylaws, yet the bill forbids the organization from punishing colleges and athletes that break its rules. Letting California’s college athletes pocket endorsement money would put colleges in other states at a competitive disadvantage, so the NCAA would be under pressure to drop its longstanding pay-for-play prohibition.

That’s what the bill’s supporters are hoping for. Los Angeles Lakers megastar LeBron James, who skirted prohibitions on amateurs accepting gifts as a high-school player and then skipped college, has tweeted an endorsement: “California can change the game. This is only right waaaayy overdue.”

Letting college athletes cash in appeals both to the free-market right and the social-justice left. Why shouldn’t student athletes get paid for their hard work and talents, which earn tens of millions of dollars for their coaches, colleges and the NCAA?",2,https://www.wsj.com/articles/californias-dreaming-about-paying-student-athletes-11568577090
12,Finley,Allysia,wsj,"Does the U.S. women’s national soccer team ever get tired of winning? Not judging by the players’ jubilant celebrations of their 2-0 victory over the Netherlands in Sunday’s Women’s World Cup final.

The game was less competitive than the score suggests. The American women got 10 shots on goal compared with the Netherlands’ single strike. At the end the U.S. women hoisted their fourth World Cup trophy—there have been eight tournaments in all—complementing their four Olympic gold medals. No other country has won more than two World Cups, though many have been investing millions of dollars in their women’s teams.

There was plenty of controversy. The U.S. women were criticized for their unapologetic displays of supremacy, especially running up the score to 13-0 in a first-round game against Thailand. Defender Ali Krieger was slammed for saying the U.S. has “the best team in the world and the second-best team in the world”—meaning that America’s benchwarmers could beat any of the other 23 teams’ starters. ‘‘Arrogant, entitled and self-centred, the US women’s soccer team couldn’t be more Trumpian,” seethed one Irish columnist.

At the same time, U.S. top scorer Megan Rapinoe antagonized the president by saying she’d spurn an invitation to the White House. Liberals also hailed the American women’s discrimination lawsuit against the U.S. Soccer Federation for paying men’s players more.

The main reason for the pay disparity is the prize money FIFA, soccer’s international governing body, allocates for the men’s World Cup is more than 10 times as large as the women’s. But all of this misses the ball. The U.S. has long been a beacon of opportunity for female athletes. America’s superiority in women’s soccer is owing to both the players’ athletic prowess and the country’s democratic ideals, which have helped the national team flourish.",2,https://www.wsj.com/articles/why-u-s-women-rule-the-world-11562626251
13,Finley,Allysia,wsj,"A decade ago many conservatives watched with delight as deep-blue California struggled beneath double-digit unemployment and gaping budget deficits. But the schadenfreude faded as the Golden State’s fiscal and economic picture brightened—at least on paper. Unemployment has dipped to 4.2%, and the state this year recorded a $21 billion surplus, due in part to a 2012 tax hike on the wealthy. Gov. Gavin Newsom this week signed a $215 billion budget that boosts spending on housing, schools and child care. It even includes a sales-tax exemption for diapers.

So are we seeing the triumph of progressive policies in California? Have high levels of taxation and government spending at long last bought prosperity? Hardly. Californians are paying, one way or another, for their state’s liberal decadences.

Though the state is home to 12% of the U.S. population, nearly half of the nation’s “unsheltered” homeless now live in California. Last year the number of homeless rose 16% in Los Angeles and 17% in San Francisco. In Los Angeles the explosion of homelessness has given rise to a host of related problems: public defecation, rodent infestations and medieval diseases like typhus. Liberals blame a shortage of “affordable housing,” which notably is a function of local zoning and state environmental policies that for decades have limited development. As usual, the left believes the solution is more government spending.

Voters in Los Angeles have voted to raise property and sales taxes and spend the money on reducing homelessness, but they have continued to oppose building new shelters. San Francisco Mayor London Breed last fall opposed a ballot initiative to impose a gross-receipts tax on large businesses to curb homelessness. The city was already spending more than $300 million on homeless services, she said, and “before we double the tax bill overnight, San Franciscans deserve accountability for the money they are already paying.” Sixty percent of voters supported the measure anyway.

Desperate to mitigate the scourge of vagrancy, Californians last fall approved $6 billion in state bonds for housing. Democratic lawmakers in Sacramento appropriated another $1 billion this year, but there’s no evidence more spending will produce better outcomes.",2,https://www.wsj.com/articles/the-troubles-beneath-the-surface-of-californias-comeback-11561760808
14,Finley,Allysia,wsj,"The Constitution guarantees due process and equal protection under the laws. Democrats in California are pushing legislation that would eviscerate both and set a terrifying precedent that threatens to send any project opposed by liberals—toll roads, housing developments, even private schools—into a purgatory of regulation.

For nearly two decades, Sen. Dianne Feinstein and a rear guard of environmentalists have been trying to block the Los Angeles-based company Cadiz from developing a groundwater basin in the Mojave Desert. In 1998 Cadiz began plans for a groundwater bank on 50 square miles of private land in the Mojave overlying two huge watersheds that have accumulated tens of millions of acre-feet of water over the centuries and could sustain the state’s 39 million residents for years.

Cadiz wants to store runoff from the Colorado River and mountain streams during wet years like the last one and transport some of the groundwater each year—about 50,000 acre-feet—to urban areas. A groundwater bank is akin to a savings account in which owners save earnings in times of plenty to draw down in lean years. Storing water underground reduces evaporation and environmental impacts, which is why green groups like the Natural Resources Defense Council have long preferred groundwater banks to reservoirs.

The U.S. Interior Department approved Cadiz’s plan in 2002, but this was only the start of a tortuous regulatory review that seems to have no end. Mrs. Feinstein has lobbied regulators at all levels to intervene, claiming the Cadiz project would harm the Mojave’s rich wildlife, including the bighorn sheep and desert tortoise.

To assuage environmental objections, Cadiz scaled back its proposed water exports by two thirds and negotiated to use Arizona & California Railroad’s right of way to build a 43-mile underground pipeline connecting to Southern California’s water supply. In 2012 the Santa Margarita Water District approved a final environmental impact report under the California Environmental Quality Act, concluding that the project’s only significant effects would be temporary dust from construction and population growth made possible by an expanded water supply. San Bernardino County also signed off on a plan to ensure Cadiz’s operations would not threaten the aquifer’s water quality or desert wildlife.",2,https://www.wsj.com/articles/a-flood-of-regulations-threatens-to-leave-california-dry-11559341185
15,Finley,Allysia,wsj,"Starbucks plans to eliminate plastic straws from its stores by next year. Lyft has committed to “carbon neutrality.” Candy-maker Mondelez says all its wrappers will be recyclable by 2025, and Goldman Sachs has banished paper cups. But there’s scant evidence that these gestures benefit customers, shareholders, employees or the environment.

Consider Starbucks’ decision to ditch plastic straws for recyclable lids, supposedly reducing plastic waste. Straws are a tiny share of waste, accounting by one estimate for only about 0.025% of the eight million tons of plastic that flow annually into the ocean. Anyhow, the new lids contain more plastic than the straws. The lids are ostensibly recyclable—but consumers have to separate them from the cups and throw them into recycling bins. Who’s going to do that?

Even the lids that make it into bins will probably end up in landfills. They’re made of polypropylene, which used to be sent to China to recycle. But China recently stopped accepting U.S. waste, complaining it was too dirty. At least that saves the carbon emissions from shipping it across the Pacific.

Then there are practical concerns. Starbucks in 2008 set a “bold goal” to serve 25% of its beverages in reusable cups by 2015. It later revised the goal down to 5%, in part because it was inefficient for baristas to wash dirty cups while other customers waited. Cleaning mugs also requires water and paper towels, which end up in the trash.

As Bloomberg Businessweek recently recounted, Dunkin’ Donuts spent nearly a decade devising an alternative to foam cups. Some decomposable cups were too expensive in large volumes, while others, which were manufactured from recycled materials, simply collapsed. Dunkin’ settled on cups made from “ethically sourced paper.” In most places, they can’t be recycled.

Goldman Sachs last year decided to ban paper cups from its offices and asked employees to bring mugs instead. Earlier this year, the bank announced it would stop carrying throwaway utensils in its cafeterias and replaced plastic soda bottles with aluminum cans in vending machines. Too many employees were throwing the items in the trash rather than recycling.

But how many bankers are willing to wash dishes at the office? Many will instead eat out. As for bottles vs. cans, aluminum production consumes huge amounts of energy and produces masses of CO2.

There are other actions corporations could take that would be more beneficial to the environment—for instance, setting office thermostats a few degrees higher or providing employees paid time-off for tree-planting or highway-cleaning projects.

So why are businesses taking these costly and often counterproductive actions? They’re trying to show employees, customers and shareholders—including institutional investors with a political agenda—they care about the environment. But how many investors buy shares in a company because of its “sustainable” policies? And how much do office paper-cup purges aggravate employees and reduce productivity? How much do the higher costs of these policies reduce earnings and lower share prices?

How many consumers care if the food they buy comes in recyclable packages? How much do higher costs from more expensive materials reduce purchases? How often do businesses bother to undertake cost-benefit analyses before implementing such policies—and how often are they merely following the lead of other companies or bowing to political pressure?

Perhaps the primary reason for such policies is to meet a demand for virtue signaling. Customers want minor inconveniences. They can feel good about driving 10 minutes to buy a $5 cup of coffee as long as they feel bad about it.

Ms. Finley is a member of the Journal’s editorial board.",2,https://www.wsj.com/articles/would-you-like-guilt-with-your-latte-11558989233
16,Finley,Allysia,wsj,"Can a Democrat in a liberal state take on public-employee unions and survive? Rhode Island Gov. Gina Raimondo gave reformers reason to hope by handily winning re-election in November after a primary challenge from the left. As state treasurer, Ms. Raimondo pushed through the nation’s boldest public pension reforms in 2011, which reduced political pressure to raise taxes. Rhode Islanders elected her governor in 2014. Early in her first term, she promoted a business-friendly environment. But that reform legacy and Rhode Island’s future are now in question.

The youthful Democratic governor with national ambitions is veering left as the Ocean State’s economy wobbles. Public unions and progressives smelling political weakness are goading her to sign legislation that would repudiate her reforms and economic agenda. Will Ms. Raimondo sell out Rhode Island taxpayers?

Despite pockets of cultural conservatism, Rhode Island is a heavily Democratic state whose politics are dominated by public-sector unions. More than two-thirds of government employees are unionized; only New York’s percentage is higher.

Ms. Raimondo, who co-founded the venture firm Point Judith Capital in 2001, attained the governor’s office in 2014 by surviving a brutal three-way primary. She campaigned on turning around the economically struggling state, which got slammed by the housing crisis. Her reform message attracted well-heeled donors who hoped she would give other Democrats courage to tackle public unions.

During her first two years, she resisted calls to raise taxes and wooed businesses to Rhode Island with government handouts and a promise of fiscal stability. But as her party lurched left, she began to tiptoe that way too.",2,https://www.wsj.com/articles/blue-state-politics-are-eroding-little-rhodys-big-reforms-11556920706
17,Finley,Allysia,wsj,"Drug manufacturers and pharmacy-benefit managers are bickering over who’s to blame for rising prescription prices at the drugstore. At a Senate hearing in February, CEOs of seven drugmakers took turns lambasting PBMs, and on Tuesday the benefits managers will get the chance to defend themselves. As usual, the biggest culprit is government, which is why the Trump administration’s plan to ameliorate the problem should be met with caution.

As AstraZeneca CEO Pascal Soriot recently noted, the current system of drug pricing “is not sustainable—for patients, payers and society as a whole.” The way that system works—or rather the way it’s evolved to operate, since nobody thinks it works—drugmakers pay rebates to PBMs, which negotiate discounts for insurers in return for favorable placement on the list of covered medications.

These quasi-kickbacks were once mutually beneficial, but now drugmakers accuse PBMs of driving up list prices with increasingly greedy demands for rebates. That’s bad for consumers, who pay full price if they haven’t met their deductibles or fall into Medicare’s coverage gap. It’s also bad for pharmaceutical companies. Sanofi has said it raised U.S. list prices by 4.6% on average last year, but its average net price after rebates fell 8%. PBMs say they pass rebates on to insurers, which in turn reduce premiums. But it’s unclear how true that is because the contracts among manufacturers, PBMs and insurers aren’t transparent.

Enter the Health and Human Services Department, which proposes to restructure rebates in Medicare to reduce out-of-pocket costs. The intentions are good, but the rule’s complexity may produce even more opportunities for regulatory arbitrage.

HHS wants to remove a “safe harbor” for drug rebates under a 1977 federal anti-kickback law. That law bars manufacturers from issuing coupons to Medicare patients that might induce them to choose more-expensive drugs at their insurer’s expense. But in the 1990s HHS exempted some discounts, including rebates that promote price competition. Drugmakers started using rebates in part to dodge the ban on coupons. Now HHS wants to limit the safe harbor so that only direct-to-consumer rebates funneled through PBMs—but not coupons—would be allowed. This seems to add needless complexity to an already convoluted payment system.",2,https://www.wsj.com/articles/trumps-dubious-prescription-price-plan-11554503340
18,Finley,Allysia,wsj,"The decision by Cook County prosecutors to drop charges against “Empire” actor Jussie Smollett for staging a fake hate crime against himself prompted a fierce response from Mayor Rahm Emanuel and the Chicago Police Department last week. Cook County Board President Toni Preckwinkle, who is running to replace Mr. Emanuel in Tuesday’s election, was more circumspect.

“I think it’s really important that the state’s attorney be allowed to provide a fuller explanation as time goes on,” Ms. Preckwinkle said in a debate Tuesday. On Friday she added: “There are a lot of questions. . . . Only through a focus on transparency and accountability can, I think, the public have some confidence that justice was done.”

This muted response raised eyebrows, since Cook County State’s Attorney Kim Foxx is a stalwart ally and Ms. Preckwinkle’s former chief of staff. The Smollett absolution presented an unexpected political gift to opponent Lori Lightfoot, a former assistant U.S. attorney, who has made fighting public corruption the theme of her campaign. Ms. Lightfoot demanded a “fulsome explanation” for why prosecutors let Mr. Smollett walk. She called the decision “demoralizing to police” who had investigated the allegedly phony hate crime.

Chicago’s mayoral election is a power struggle between Democratic Party bosses and activists—the city’s rusted-out machine versus its progressive grass roots. And the Smollett case has become a key flashpoint.

The nation’s third-largest city has long been ruled by the Democratic machine. Although Mayor Emanuel once served as a Washington power broker, he was never embraced by Chicago’s machine or unions. Kingpin Richard M. Daley served as mayor for 22 years (1989-2011), but Mr. Emanuel is stepping down this year after two tumultuous terms rather than fight an uphill re-election battle amid deteriorating city finances, increasing property taxes, high crime and a restive electorate.",2,https://www.wsj.com/articles/after-smollett-chicagos-mayoral-runoff-turns-nasty-11554057616
19,Finley,Allysia,wsj,"Monroe College is a higher-education success story. Believe it or not, progressives want to shut it down.

Founded in 1933, it focuses on practical learning: There are no seminars on intersectionality or cultural appropriation, no rock-climbing walls, organic vegetable gardens or ethnic theme houses. In other respects, Monroe is similar to other small colleges. It has dining halls, libraries, student clubs and a Title IX coordinator. “I have 850 athletes, 1,000 people in dormitories, 1,000 foreign students,” says Marc Jerome, Monroe’s president and something of a force of nature, on a recent visit to the Journal’s offices. “We look and feel like a traditional college—an urban college.” Its main campus in the Bronx, on New York City’s northern rim, and it has sites in nearby New Rochelle and the Caribbean nation of Saint Lucia.

Monroe provides training in fields like information technology, nursing and culinary arts, and its student outcomes are exemplary. A Monroe student is 10 times as likely to graduate on time as one who enrolls at a nearby community college, and the college’s 3.9% student-loan default rate is among the lowest in the state. It also ranks among the top three colleges in New York for graduating Latino and black students.

Yet Monroe is controversial because it is organized under the tax code as a for-profit entity. For the past decade Mr. Jerome has battled liberal officials, in the administrations of both President Obama and Gov. Andrew Cuomo, who insist that “predatory for-profits” are harming low-income students.

The “language alone causes harm,” Mr. Jerome laments; it “makes it like a culture war issue.” He’s especially stung by “the use of the word ‘predatory’ to describe every proprietary institution,” which he says “is just wrong and immediately stifles thoughtful discussion.”",2,https://www.wsj.com/articles/a-successful-school-a-progressive-target-11552688550
20,Finley,Allysia,wsj,Joel Kotkin: The Great California Exodus A leading U.S. demographer and 'Truman Democrat' talks about what is driving the middle class out of the Golden State.,2,https://www.wsj.com/articles/SB10001424052702304444604577340531861056966
21,Finley,Allysia,wsj,"Andy Puzder: Of Burgers, Bikinis and ObamaCare Andy Puzder, the man who revived Carl's Jr., explains why he's not expanding in California and how the Affordable Care Act is hurting employment. Expect to order with an iPad.",2,https://www.wsj.com/articles/SB10001424127887323528404578455253398197208
22,Finley,Allysia,wsj,"Tulare, Calif.

When Americans think of California, they tend to think of Silicon Valley, Hollywood and the golden coast—""a place where the grass is really greener, warm, wet and wild"" as Santa Barbara native Katy Perry swoons in ""California Gurls."" Or they think of the liberals and environmentalists who dominate state government.

Just ask Mark Watte, a second-generation dairyman and nut grower from rural Tulare, who doesn't mince words. ""Everywhere you turn, they are coming at us with this nonsensical b.s.!"" he says. Who are ""they""? Environmentalists, though the beleaguered California farmer cautions against using that word: ""Most of them don't really care about the environment. They are obstructionists.""

The 61-year-old farmer tends to speak with exclamation marks when he's revved up—and that's often these days. Mr. Watte sat down to chat recently at the Tulare Golf Course restaurant, where the dress code is jeans-and-flannel and the music strictly country. He was joined by Rep. Devin Nunes, who grew up working on a family-owned dairy farm that is still managed by his 95-year-old grandmother.",2,https://www.wsj.com/articles/the-weekend-interview-with-mark-watte-how-the-other-california-lives-1394234032
